city,hotel_name,tier,platform,score,nationality,trip_type,room_type,stay_nights,source_file,agoda_agg_score,booking_agg_score,is_asian_reviewer,is_solo,score_gap,nationality_known
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Thailand,Business traveler,Unknown,1,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,"Hong Kong SAR, China",Business traveler,Unknown,2,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,United States,Solo traveler,2 Twin Beds Deluxe,7,tokyo_a,8.9,9.2,0.0,1,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.6,United States,Solo traveler,2 Twin Beds City View,1,tokyo_a,8.9,9.2,0.0,1,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.2,United States,Solo traveler,Unknown,3,tokyo_a,8.9,9.2,0.0,1,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.2,United States,Couple,Unknown,3,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.6,United States,Business traveler,Unknown,1,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.8,United States,Couple,Unknown,2,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Australia,Group,Unknown,1,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.3,United Kingdom,Group,Unknown,1,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Canada,Couple,Unknown,3,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.7,United States,Couple,Unknown,2,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.7,New Zealand,Couple,Unknown,2,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,United Kingdom,Family with young children,Unknown,2,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,United States,Couple,Unknown,3,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Thailand,Business traveler,Unknown,4,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Thailand,Business traveler,Unknown,4,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,"Hong Kong SAR, China",Couple,Unknown,2,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,6.0,United States,Business traveler,Unknown,1,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Philippines,Group,Unknown,1,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.7,Vietnam,Group,Unknown,1,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Thailand,Couple,Unknown,1,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.3,Taiwan,Couple,Unknown,1,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.7,Singapore,Couple,Unknown,1,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Ireland,Couple,Unknown,2,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Australia,Solo traveler,Unknown,6,tokyo_a,8.9,9.2,0.0,1,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.7,Austria,Couple,Unknown,4,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,7.7,Singapore,Business traveler,Unknown,2,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Netherlands,Couple,Unknown,3,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Singapore,Couple,Unknown,1,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.3,Australia,Family with young children,Unknown,2,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.7,Singapore,Couple,Unknown,1,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.3,Singapore,Couple,Unknown,1,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.7,Thailand,Couple,Unknown,2,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.3,Singapore,Couple,Unknown,3,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Japan,Business traveler,Unknown,2,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Singapore,Couple,Unknown,3,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.3,Indonesia,Couple,Unknown,3,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,United States,Couple,Unknown,1,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,6.3,Indonesia,Family with young children,Unknown,4,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.3,Indonesia,Couple,Unknown,1,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.7,Canada,Solo traveler,Unknown,1,tokyo_a,8.9,9.2,0.0,1,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Japan,Family with young children,Unknown,1,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.3,Thailand,Couple,Unknown,1,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.3,Thailand,Solo traveler,Unknown,1,tokyo_a,8.9,9.2,1.0,1,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.7,Indonesia,Business traveler,Unknown,3,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.3,Australia,Solo traveler,Unknown,1,tokyo_a,8.9,9.2,0.0,1,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.7,United States,Couple,Unknown,2,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,5.7,United States,Business traveler,Unknown,1,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Thailand,Family with young children,Unknown,2,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,"Hong Kong SAR, China",Couple,Unknown,3,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.3,Australia,Solo traveler,Unknown,1,tokyo_a,8.9,9.2,0.0,1,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.3,United States,Solo traveler,Unknown,3,tokyo_a,8.9,9.2,0.0,1,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.3,Saudi Arabia,Solo traveler,Unknown,3,tokyo_a,8.9,9.2,0.0,1,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,5.3,Singapore,Solo traveler,Unknown,1,tokyo_a,8.9,9.2,1.0,1,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Singapore,Group,Unknown,4,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.7,Vietnam,Business traveler,Unknown,1,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,7.3,Japan,Group,Unknown,4,tokyo_a,8.9,9.2,1.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.7,"Hong Kong SAR, China",Couple,Unknown,2,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.7,United Kingdom,Couple,Unknown,2,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Australia,Couple,Unknown,1,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,6.7,"Hong Kong SAR, China",Family with young children,Unknown,4,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,"Hong Kong SAR, China",Couple,Unknown,1,tokyo_a,8.9,9.2,0.0,0,-0.2999999999999989,1
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,5.0,Unknown,Couple,Unknown,10,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Group,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,7.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,7.0,Unknown,Couple,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Family,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Solo traveler,Unknown,4,tokyo_b,8.9,9.2,,1,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,6.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,5,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Family,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,6.0,Unknown,Solo traveler,Unknown,6,tokyo_b,8.9,9.2,,1,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Group,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Couple,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,3.0,Unknown,Group,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Family,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,6.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Group,Unknown,5,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,6.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,7.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,4.0,Unknown,Family,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,9,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,7.0,Unknown,Family,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,5,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Family,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,7,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Solo traveler,Unknown,2,tokyo_b,8.9,9.2,,1,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Family,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Group,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Solo traveler,Unknown,4,tokyo_b,8.9,9.2,,1,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Family,Unknown,3,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Solo traveler,Unknown,1,tokyo_b,8.9,9.2,,1,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,9.0,Unknown,Solo traveler,Unknown,1,tokyo_b,8.9,9.2,,1,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Group,Unknown,6,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,4,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,8.0,Unknown,Couple,Unknown,1,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
Tokyo,Park Hyatt Tokyo,Luxury,Agoda,10.0,Unknown,Couple,Unknown,2,tokyo_b,8.9,9.2,,0,-0.2999999999999989,0
